4
1.1737202E7
1000
0
11	1	5
10	1	11
18	1	15
4	1	11
6	1	14
18	1	2
16	1	1
14	1	13
15	1	6
17	1	1
13	1	3
8	1	10
10	1	5
19	1	10
20	1	13
20	1	9
6	1	7
16	1	11
18	1	7
1	1	12
11	1	13
14	1	10
7	1	14
7	1	12
14	1	6
2	1	8
18	1	13
12	1	6
2	1	12
12	1	7
11	1	5
6	1	7
20	1	3
8	1	4
19	1	6
15	1	13
6	1	5
5	1	5
16	1	10
14	1	15
20	1	10
14	1	7
5	1	8
18	1	10
17	1	1
2	1	8
7	1	8
10	1	13
19	1	2
5	1	5
2	1	1
13	1	8
14	1	11
8	1	9
12	1	10
18	1	3
13	1	12
5	1	5
2	1	2
4	1	8
13	1	2
8	1	3
7	1	9
6	1	3
4	1	10
9	1	11
3	1	15
2	1	8
1	1	14
9	1	15
13	1	10
8	1	10
3	1	10
2	1	8
14	1	11
18	1	1
17	1	12
12	1	2
9	1	12
5	1	5
13	1	7
18	1	4
15	1	11
7	1	9
16	1	13
20	1	3
14	1	3
14	1	9
18	1	13
12	1	5
16	1	4
13	1	13
11	1	14
17	1	14
10	1	2
19	1	4
13	1	11
13	1	6
9	1	11
14	1	8
18	1	13
16	1	5
16	1	2
16	1	10
8	2	5
3	2	2
9	2	13
9	2	2
5	2	4
3	2	3
20	2	10
5	2	8
6	2	10
9	2	14
6	2	15
1	2	6
15	2	15
15	2	6
8	2	3
20	2	9
20	2	9
11	2	2
13	2	14
14	2	6
12	2	11
3	2	12
9	2	8
7	2	14
15	2	6
9	2	6
10	2	12
3	2	12
13	2	12
5	2	4
1	2	6
9	2	14
3	2	9
16	2	6
9	2	2
5	2	3
5	2	8
18	2	3
17	2	15
12	2	6
17	2	15
1	2	2
17	2	9
20	2	2
2	2	13
12	2	14
19	2	6
8	2	2
2	2	14
16	2	8
16	2	14
13	2	14
11	2	13
19	2	10
12	2	7
1	2	6
5	2	4
18	2	10
13	2	6
4	2	3
20	2	6
15	2	9
2	2	8
20	2	12
7	2	5
9	2	7
4	2	3
20	2	2
16	2	13
2	2	6
18	2	7
9	2	14
16	2	14
7	2	5
18	2	6
12	2	11
4	2	12
1	2	15
13	2	2
12	2	14
16	2	8
11	2	15
14	2	8
5	2	10
4	2	6
16	2	5
17	2	4
16	2	13
9	2	7
7	2	10
9	2	10
20	2	12
2	2	15
18	2	2
8	2	4
13	2	14
12	2	15
19	2	3
15	3	8
11	3	5
6	3	5
12	3	5
10	3	4
15	3	10
5	3	12
16	3	14
6	3	11
9	3	3
1	3	12
17	3	14
20	3	7
16	3	6
8	3	6
19	3	10
17	3	12
7	3	8
3	3	14
8	3	7
17	3	6
20	3	5
13	3	8
1	3	5
3	3	11
19	3	9
4	3	6
4	3	10
4	3	10
18	3	7
2	3	10
5	3	10
13	3	12
7	3	11
14	3	7
7	3	12
7	3	15
6	3	15
16	3	4
5	3	11
17	3	4
17	3	4
16	3	9
20	3	9
1	3	11
14	3	12
16	3	14
7	3	6
6	3	11
1	3	8
1	3	11
10	3	11
5	3	4
4	3	12
20	3	3
5	3	7
20	3	7
2	3	9
13	3	7
12	3	8
14	3	15
7	3	15
5	3	6
11	3	12
12	3	15
2	3	13
13	3	9
14	3	5
19	3	3
11	3	7
14	3	5
13	3	14
20	4	11
17	4	10
4	4	5
16	4	8
18	4	5
19	4	9
17	4	9
9	4	11
2	4	10
12	4	8
9	4	11
4	4	7
3	4	12
9	4	14
20	4	8
8	4	6
5	4	11
2	4	15
16	4	11
12	4	6
11	4	9
8	4	5
