4
2907298.0
500
0
3	1	13
8	1	6
17	1	2
14	1	5
12	1	14
3	1	15
9	1	14
15	1	15
7	1	3
7	1	10
6	1	4
20	1	2
3	1	8
5	1	12
14	1	9
12	1	3
13	1	15
7	1	7
17	1	2
6	1	2
13	1	6
5	1	4
1	1	7
20	1	9
17	1	9
14	1	6
10	1	14
17	1	1
9	1	10
3	1	11
5	1	4
19	1	12
4	1	7
19	1	15
2	1	10
5	1	6
1	1	14
3	1	15
8	1	12
14	1	11
3	1	7
17	1	12
12	1	13
5	1	15
16	1	12
1	1	5
20	1	5
19	1	9
17	1	14
17	1	12
20	1	6
11	1	7
17	1	4
3	1	11
18	1	6
11	1	11
7	1	1
14	2	2
9	2	10
16	2	10
20	2	12
14	2	12
11	2	14
20	2	7
2	2	3
18	2	4
13	2	6
6	2	5
6	2	3
11	2	15
14	2	13
13	2	10
19	2	11
16	2	14
14	2	5
15	2	12
5	2	4
13	2	7
14	2	15
13	2	2
3	2	4
18	2	3
12	2	13
8	2	10
11	2	10
5	2	8
16	2	10
15	2	12
6	2	2
18	2	5
4	3	4
17	3	13
5	3	8
10	3	6
7	3	9
15	3	8
17	3	15
8	3	6
6	3	9
4	3	5
10	3	14
10	3	9
2	3	9
3	3	7
4	3	8
19	3	15
13	3	11
1	3	8
17	3	13
11	3	15
8	3	3
10	3	6
18	3	11
2	3	4
5	3	6
4	3	15
19	3	12
12	3	7
16	3	4
3	3	5
15	3	3
2	3	14
15	3	13
18	3	13
1	3	4
7	3	12
19	3	13
11	3	6
5	3	5
1	3	11
10	3	8
17	3	14
7	3	11
4	3	7
14	3	9
14	4	15
10	4	5
11	4	5
5	4	15
9	4	8
7	4	15
17	4	12
14	4	5
13	4	12
10	4	8
18	4	8
7	4	9
17	4	15
16	4	15
8	4	11
8	4	13
14	4	4
4	4	8
19	4	8
10	4	7
17	4	14
6	4	5
2	4	8
9	4	6
7	4	4
14	4	6
2	4	9
12	4	11
8	4	11
8	4	4
5	4	9
18	4	9
17	4	6
20	4	6
4	4	7
16	4	7
20	4	9
2	4	13
19	4	7
20	4	12
5	5	11
6	5	10
18	5	6
2	5	12
7	5	9
4	5	8
17	5	6
5	5	10
14	5	15
4	5	12
19	5	5
7	5	13
8	5	8
6	5	6
8	5	8
3	5	7
18	5	14
10	5	10
4	5	12
11	5	5
19	5	12
2	5	10
10	5	14
17	5	14
5	5	7
14	5	13
11	5	9
6	5	15
6	5	11
14	5	8
15	5	12
2	5	11
13	5	11
14	5	5
3	5	6
14	5	14
9	5	6
11	5	11
4	5	12
7	5	9
16	5	6
5	5	10
16	5	6
5	5	5
11	5	7
15	5	10
10	6	10
8	6	7
1	6	12
18	6	14
14	6	8
8	6	11
20	6	15
6	6	10
1	6	7
3	6	13
10	6	15
2	6	14
5	6	9
6	6	11
11	6	8
20	6	12
9	6	10
6	6	8
18	6	13
16	6	6
10	6	11
11	6	9
15	6	13
8	6	11
2	6	14
15	6	11
10	6	6
16	6	15
20	6	13
10	6	7
10	6	12
10	7	10
19	7	11
19	7	14
8	7	7
19	7	7
16	7	15
12	7	11
16	7	13
7	7	9
10	7	9
5	7	8
8	7	10
9	7	15
9	7	8
3	7	7
2	7	7
20	7	13
2	7	9
2	7	12
7	7	14
2	7	11
6	7	10
11	7	9
3	7	7
9	7	12
19	8	15
5	8	12
15	8	11
11	8	9
17	8	8
12	8	9
5	8	12
6	8	13
10	8	11
20	8	14
4	8	8
7	8	13
9	8	14
13	8	14
2	8	15
3	8	9
5	8	10
9	8	8
3	8	8
17	8	10
15	8	15
6	8	15
15	8	14
20	8	9
9	8	10
8	8	12
15	8	10
20	8	12
9	8	8
20	8	10
20	8	10
4	8	10
5	8	9
17	8	13
14	8	12
18	8	13
17	9	9
8	9	15
7	9	14
17	9	15
13	9	9
1	9	11
14	9	15
11	9	12
3	9	12
2	9	12
12	9	14
6	9	14
12	9	14
16	9	15
7	9	10
9	9	9
2	9	9
15	9	11
16	9	9
17	9	13
4	9	14
15	9	15
12	10	15
16	10	15
3	10	10
19	10	10
5	10	10
13	10	10
18	10	14
15	10	10
17	10	10
15	10	11
9	10	13
20	10	15
9	10	11
19	10	9
17	10	9
16	9	8
3	9	8
18	10	8
14	9	8
10	10	8
