8
483163.0
200
0
10	1	13
1	1	10
13	1	9
14	1	15
8	1	4
5	1	14
14	1	15
8	1	6
14	1	3
18	1	3
5	1	1
20	1	2
8	1	2
16	1	15
2	1	7
16	1	7
14	1	13
8	1	7
6	1	14
10	1	13
13	2	4
14	2	7
15	2	3
4	2	15
13	2	8
3	2	3
10	2	10
9	2	4
16	2	11
19	2	8
15	2	3
8	2	9
5	2	14
2	2	13
15	2	3
4	3	6
6	3	15
9	3	11
19	3	5
4	3	5
15	3	13
16	3	9
6	3	5
1	3	10
17	3	5
4	3	4
2	3	11
10	3	7
15	3	4
6	3	9
7	3	4
8	4	12
8	4	13
2	4	12
5	4	9
10	4	14
1	4	11
10	4	7
12	4	11
3	4	9
2	4	14
10	4	15
17	4	12
9	4	6
1	4	13
8	4	8
9	4	6
3	4	12
16	4	11
4	4	6
3	5	14
15	5	12
9	5	6
14	5	9
13	5	13
18	5	14
16	5	10
12	5	7
2	5	10
15	5	9
9	5	10
15	5	15
18	5	14
8	5	7
9	5	12
4	5	13
12	5	9
19	5	7
18	6	10
18	6	8
5	6	13
6	6	6
17	6	9
11	6	11
4	6	14
18	6	14
7	6	11
2	6	11
9	6	14
13	6	6
10	7	14
3	7	9
11	7	8
18	7	15
4	7	14
17	7	12
16	7	13
14	7	12
17	7	13
14	7	13
7	8	11
3	8	12
14	8	8
19	8	10
18	8	9
2	8	9
2	8	9
6	8	10
7	8	15
14	8	12
2	8	10
4	9	15
12	9	12
13	9	15
9	9	13
13	9	15
20	9	11
8	9	15
17	9	13
1	9	9
10	9	10
12	10	15
10	10	12
19	10	12
6	10	14
10	10	10
6	10	9
14	10	9
12	10	9
1	9	8
10	10	8
18	10	8
13	9	7
6	9	7
19	8	7
11	8	7
7	9	7
6	9	6
7	9	6
15	8	6
1	10	6
12	7	6
7	8	6
17	8	6
2	9	6
18	10	6
20	9	5
12	9	5
1	6	5
4	7	5
7	6	5
5	9	5
1	6	5
13	8	5
7	10	4
2	8	4
7	6	4
19	9	4
8	9	4
8	7	4
20	9	4
10	5	3
4	4	3
8	7	3
9	10	3
15	10	3
13	7	3
12	5	3
8	4	3
6	10	3
6	9	3
10	9	2
18	9	2
12	9	2
14	8	2
2	3	2
5	9	2
16	10	2
13	5	2
19	6	2
18	4	2
5	7	2
17	8	1
18	8	1
1	3	1
11	6	1
19	2	1
3	5	1
1	8	1
1	4	1
