2
250015.0
100
0
3	1	13
11	1	13
9	1	6
16	1	2
17	1	11
9	1	8
18	1	11
14	1	1
10	1	9
6	1	9
10	2	10
7	2	9
11	2	4
20	2	4
15	2	9
8	2	7
7	2	9
14	2	8
6	2	3
1	2	10
11	2	11
5	2	14
13	2	12
14	2	8
9	3	4
10	3	6
6	3	8
17	3	9
15	3	7
10	3	10
18	3	4
10	3	10
1	3	12
2	3	5
17	3	6
18	3	12
16	3	9
16	3	7
5	3	8
3	4	12
16	4	4
14	4	5
15	4	6
2	4	5
14	4	9
8	5	7
6	5	12
20	5	6
17	5	9
5	5	12
20	5	14
12	5	6
1	5	9
10	6	14
10	6	8
13	6	13
7	6	14
19	7	15
5	7	7
1	7	9
5	7	14
6	7	7
17	7	12
18	8	11
16	8	12
9	8	14
2	8	13
6	9	13
8	9	15
15	9	13
8	10	13
6	10	15
15	10	10
19	10	11
17	10	12
20	8	7
9	10	7
7	8	7
7	10	6
15	9	6
15	8	6
9	8	5
2	8	5
6	7	5
1	8	4
16	10	4
4	9	4
13	8	4
9	4	3
1	6	3
15	7	3
6	8	3
8	8	2
10	9	2
19	7	2
15	8	2
9	5	2
3	5	1
3	9	1
9	10	1
