2
219755.0
100
0
16	1	13
13	1	15
14	1	11
10	1	1
11	1	6
2	1	8
20	1	8
4	1	13
17	1	8
4	1	3
11	1	7
19	1	10
13	2	3
12	2	2
5	2	4
19	2	11
15	2	7
3	2	7
7	3	6
18	3	7
5	3	11
16	3	6
8	3	7
8	3	7
15	3	6
2	4	8
14	4	8
3	4	4
3	4	9
10	4	9
15	4	6
17	4	11
6	4	7
9	4	7
19	4	6
4	4	6
20	4	7
19	5	5
18	5	7
5	5	10
5	5	13
6	5	12
7	5	15
20	5	5
6	6	6
4	6	6
16	6	9
19	6	8
4	6	6
15	6	9
7	7	14
12	7	8
13	7	13
16	7	7
6	8	14
15	8	11
18	8	8
15	8	14
16	8	8
4	9	12
16	9	13
1	9	11
5	9	11
2	9	10
18	10	11
13	10	11
11	10	11
4	10	11
3	10	15
13	9	8
1	10	8
2	9	8
17	9	7
4	9	7
15	9	7
8	9	7
8	9	6
15	9	6
10	10	5
1	10	4
2	8	4
9	7	4
19	6	4
13	9	4
6	8	3
10	6	3
15	7	3
6	7	3
16	7	3
15	9	3
10	8	3
12	4	2
19	5	2
17	9	2
2	7	2
16	8	1
13	3	1
8	3	1
11	10	1
4	4	1
