2
895492.0
200
0
10	1	11
17	1	15
9	1	9
6	1	14
6	1	14
12	1	14
5	1	8
13	1	11
2	1	8
11	1	13
12	1	15
13	1	4
17	1	10
13	1	13
18	1	9
13	1	12
18	1	13
19	1	10
14	1	1
1	1	12
11	1	13
13	1	1
20	1	7
20	1	15
15	1	1
12	1	9
3	2	4
6	2	8
18	2	9
6	2	13
2	2	13
2	2	14
20	2	4
3	2	8
18	2	8
10	2	14
6	2	10
6	2	9
2	2	13
2	2	3
19	2	6
14	2	13
5	2	11
5	2	11
19	2	5
12	2	11
18	3	8
1	3	9
4	3	6
11	3	9
7	3	11
18	3	9
19	3	15
17	3	6
18	3	12
17	3	7
3	3	4
14	3	5
17	3	10
3	3	10
11	3	4
2	3	4
5	3	4
20	4	14
4	4	11
8	4	9
3	4	14
8	4	13
11	4	9
9	4	11
19	4	8
4	4	6
11	4	8
20	4	5
12	4	9
13	4	6
6	4	14
12	4	10
7	4	9
2	4	6
8	5	10
20	5	9
7	5	7
12	5	14
7	5	5
13	5	15
3	5	13
13	5	6
3	5	13
7	5	9
17	5	5
16	5	14
4	5	14
12	5	12
16	5	14
7	6	11
4	6	11
1	6	7
20	6	8
18	6	12
15	6	15
17	6	7
5	6	9
16	6	10
12	7	8
20	7	12
20	7	15
4	7	9
4	7	8
19	7	9
20	7	7
17	7	12
14	7	15
18	7	9
9	7	15
4	7	10
1	7	8
9	8	10
5	8	11
17	8	15
2	9	9
6	9	14
10	9	12
20	9	10
9	9	14
12	9	13
4	9	13
15	9	14
13	9	15
9	9	14
17	10	15
5	10	15
6	10	12
1	10	10
14	10	13
19	10	15
19	10	13
11	10	12
1	10	14
3	10	9
1	10	9
12	10	8
18	10	8
14	9	8
16	9	7
16	9	7
6	10	7
16	7	6
7	8	6
3	10	6
20	8	6
3	10	6
1	10	5
12	8	5
19	9	5
11	8	5
11	8	5
1	8	4
12	7	4
20	6	4
6	9	4
7	8	4
4	10	4
4	10	4
12	7	4
4	6	4
19	7	4
4	6	3
5	8	3
20	4	3
1	10	3
9	4	3
2	9	3
1	7	3
6	6	2
13	7	2
4	9	2
14	6	2
14	4	2
6	3	2
1	4	2
11	9	2
19	8	2
7	8	2
11	8	2
14	6	2
7	3	2
19	10	2
10	5	1
11	4	1
9	3	1
6	5	1
20	9	1
15	10	1
12	8	1
12	4	1
12	2	1
10	3	1
2	8	1
14	8	1
