8
534209.0
200
0
16	1	4
5	1	1
1	1	13
1	1	9
17	1	10
15	1	8
5	1	14
4	1	15
17	1	10
8	1	15
8	1	5
8	1	15
3	1	5
12	1	10
5	1	9
14	1	14
7	1	7
8	1	11
11	2	5
4	2	12
7	2	2
3	2	11
20	2	11
6	2	6
11	2	7
19	2	14
18	2	5
2	2	4
17	2	2
17	2	4
11	2	14
3	2	2
4	2	13
2	2	14
7	2	5
12	2	2
13	2	13
18	3	12
15	3	5
6	3	5
19	3	8
4	3	8
19	3	5
7	3	5
5	3	12
11	3	8
1	3	5
9	3	4
3	3	15
11	3	3
13	3	10
20	3	4
13	3	6
10	4	12
9	4	7
2	4	8
15	4	4
16	4	15
20	4	4
8	4	11
7	4	12
10	4	14
11	4	15
2	4	4
18	4	8
15	4	15
17	4	10
6	4	7
4	4	4
6	4	7
2	4	5
3	4	9
17	5	14
10	5	8
8	5	14
4	5	8
17	5	11
6	5	5
14	5	12
15	5	7
3	5	7
6	5	13
18	5	7
10	5	13
2	5	7
14	5	7
8	5	7
4	5	13
3	6	6
6	6	14
18	6	10
5	6	6
5	6	10
4	6	9
8	6	14
5	6	10
6	6	7
20	6	14
8	6	11
15	6	7
20	6	8
17	6	15
1	6	11
3	6	10
13	7	7
9	7	15
10	7	15
1	7	13
20	7	14
8	7	12
14	7	15
2	7	14
4	7	15
19	7	11
5	7	14
5	7	10
13	7	7
15	8	14
2	8	11
19	8	14
14	8	9
5	8	11
9	8	11
2	8	11
6	8	8
4	8	13
18	8	14
18	8	8
15	8	13
16	8	8
7	8	9
10	8	11
2	8	8
9	8	12
9	9	15
15	9	14
11	9	12
3	9	14
18	9	15
15	9	11
19	9	13
5	9	14
3	9	12
3	10	12
9	10	13
15	10	15
8	10	12
12	10	14
14	10	14
14	10	9
1	10	8
8	9	7
13	7	6
1	8	6
19	8	6
5	9	6
6	10	6
12	9	5
20	10	5
6	7	5
18	9	5
17	8	5
20	8	4
5	8	4
6	5	4
12	10	4
7	8	4
18	10	4
5	9	4
2	7	3
17	10	3
19	7	3
17	10	3
20	6	3
15	7	3
10	9	3
7	7	3
20	6	3
5	10	2
16	8	2
4	9	2
20	3	2
4	9	2
19	6	2
17	6	2
13	5	2
17	3	2
12	3	2
13	4	2
19	6	2
16	2	1
3	6	1
8	9	1
13	3	1
6	7	1
20	3	1
7	8	1
11	5	1
9	9	1
19	9	1
