8
515317.0
200
0
19	1	13
8	1	14
4	1	9
16	1	5
8	1	6
15	1	9
19	1	9
3	1	14
9	1	13
1	1	5
17	1	7
19	1	3
19	1	6
7	1	8
12	2	5
18	2	5
17	2	13
19	2	5
13	2	15
15	2	2
9	2	9
8	2	10
18	2	12
16	2	9
5	2	3
4	2	2
20	2	5
2	2	9
20	2	14
4	2	2
6	2	3
7	2	8
10	2	3
11	2	2
15	2	9
11	2	8
17	2	5
10	3	9
6	3	4
11	3	3
20	3	10
7	3	14
10	3	15
7	3	14
12	3	9
11	3	9
8	3	8
8	3	9
9	3	3
8	3	14
19	3	10
7	3	9
3	3	13
17	3	12
2	4	5
18	4	12
19	4	4
11	4	12
2	4	10
8	4	11
10	4	7
6	4	8
3	4	4
19	4	14
4	4	5
2	4	8
12	4	8
2	4	10
13	4	11
2	4	7
20	5	11
19	5	14
5	5	10
16	5	6
19	5	5
5	5	13
19	5	11
11	5	5
7	5	5
11	5	13
9	5	5
19	5	15
11	5	8
16	5	5
13	5	9
16	6	12
3	6	9
9	6	10
16	6	8
7	6	12
6	6	6
7	6	10
11	6	14
19	6	13
5	6	9
2	6	7
20	6	12
12	7	13
5	7	7
18	7	13
18	7	10
5	7	13
14	7	9
11	7	12
10	7	9
18	7	11
14	8	14
13	8	14
16	8	15
12	8	14
1	8	15
10	8	11
17	8	10
7	8	8
14	8	10
18	8	15
6	8	11
8	8	11
15	9	10
11	9	10
10	9	10
16	9	9
12	9	15
1	9	13
12	9	10
15	9	13
14	9	13
10	9	12
2	9	13
2	10	11
3	10	14
13	10	12
7	10	13
3	10	14
4	10	10
2	10	13
4	10	13
17	10	9
19	10	9
18	10	9
20	9	7
9	9	7
1	9	7
11	10	7
3	10	7
19	8	7
18	7	6
1	9	6
13	10	6
20	9	6
3	7	5
1	7	5
7	9	5
5	10	5
9	7	5
6	8	5
11	8	5
19	10	5
14	6	5
12	6	5
9	10	5
3	5	4
1	8	4
11	9	4
15	6	4
18	9	4
19	5	4
14	10	4
13	5	4
8	10	3
12	9	3
17	9	3
18	10	3
6	7	3
16	3	2
7	3	2
4	10	2
14	3	2
10	10	2
7	8	2
9	8	2
7	7	2
16	7	2
7	10	2
15	9	2
15	9	2
10	3	1
20	3	1
13	4	1
3	9	1
19	2	1
4	7	1
3	4	1
14	7	1
2	7	1
16	5	1
8	9	1
13	5	1
18	5	1
10	2	1
