8
2964038.0
500
0
18	1	5
14	1	6
9	1	9
20	1	5
7	1	12
13	1	1
5	1	6
5	1	13
6	1	15
17	1	8
5	1	10
5	1	12
20	1	13
6	1	2
19	1	13
2	1	6
17	1	3
4	1	1
5	1	1
5	1	8
4	1	11
16	1	12
7	1	8
19	1	2
8	1	11
11	1	15
14	1	9
4	1	11
12	1	9
6	1	8
11	1	13
15	1	8
15	1	13
13	1	8
17	1	7
15	1	7
8	1	9
18	1	9
2	1	14
18	1	2
12	1	2
17	1	9
13	1	1
19	1	13
13	1	3
10	1	3
6	1	2
6	1	14
5	1	14
11	1	2
2	1	10
5	1	2
17	2	13
3	2	2
9	2	4
9	2	12
9	2	13
7	2	11
19	2	3
18	2	4
5	2	4
15	2	13
8	2	14
14	2	12
18	2	9
16	2	3
18	2	15
13	2	6
15	2	6
19	2	5
6	2	12
1	2	10
2	2	10
15	2	11
17	2	15
3	2	2
6	2	8
4	2	13
12	2	13
7	2	7
11	2	6
18	2	13
17	2	15
12	2	9
4	2	11
11	2	15
5	2	7
3	2	3
2	2	4
2	2	2
16	2	5
20	2	15
3	2	12
1	2	8
20	2	9
19	2	6
7	2	7
14	2	14
20	2	5
13	2	14
19	2	9
8	3	9
16	3	6
2	3	10
2	3	9
8	3	12
5	3	5
6	3	12
14	3	4
19	3	6
8	3	6
9	3	9
1	3	14
10	3	7
8	3	4
5	3	15
13	3	4
20	3	12
16	3	10
3	3	14
2	3	8
9	3	5
18	3	9
8	3	6
5	3	9
18	3	10
12	3	4
6	3	9
12	3	13
7	3	15
10	3	3
20	3	7
10	3	4
3	3	3
20	3	7
11	3	13
9	3	9
18	3	8
10	3	12
20	3	10
19	3	7
13	3	6
4	3	10
11	3	8
18	3	10
18	3	12
11	3	14
15	3	12
20	3	9
2	3	3
10	3	8
15	3	6
5	4	11
18	4	6
18	4	12
17	4	9
11	4	14
7	4	14
3	4	14
7	4	13
20	4	10
20	4	9
7	4	15
18	4	11
5	4	6
20	4	12
9	4	9
15	4	6
1	4	6
4	4	5
20	4	14
17	4	7
13	4	11
18	4	10
2	4	15
6	4	12
4	4	12
9	4	11
17	4	11
8	4	9
2	4	13
5	4	13
18	4	11
15	4	12
20	4	9
18	4	9
11	4	13
15	4	5
9	5	5
3	5	14
7	5	13
6	5	15
1	5	12
4	5	6
13	5	7
4	5	15
7	5	5
9	5	6
5	5	6
17	5	12
4	5	15
2	5	6
7	5	7
3	5	14
5	5	12
15	5	10
4	5	11
19	5	15
9	5	8
15	5	15
1	5	10
13	5	7
15	5	6
14	5	6
18	5	13
5	5	6
19	5	11
9	5	14
2	5	10
16	5	13
15	5	15
6	5	13
9	5	8
14	6	12
3	6	12
2	6	12
10	6	10
3	6	10
17	6	6
10	6	14
12	6	12
2	6	9
5	6	14
18	6	10
16	6	6
18	6	13
15	6	11
16	6	6
13	6	6
5	6	14
14	6	7
3	6	8
7	6	7
18	6	11
13	6	8
1	6	8
20	6	10
11	6	11
1	6	14
8	6	13
7	6	12
6	6	15
20	6	15
14	6	13
5	6	7
16	6	14
19	7	12
20	7	8
20	7	14
16	7	14
14	7	15
6	7	14
17	7	13
3	7	9
4	7	15
14	7	9
13	7	10
5	7	10
17	7	15
3	7	13
12	7	12
4	7	13
9	7	15
2	7	12
6	7	7
14	7	15
4	7	10
2	7	12
6	7	11
5	8	15
6	8	8
2	8	11
3	8	15
4	8	11
19	8	14
6	8	11
11	8	15
10	8	12
15	8	14
11	8	15
13	8	13
1	8	15
20	8	9
3	8	10
20	8	15
6	8	8
12	8	8
19	8	14
17	8	10
12	8	11
10	8	12
14	8	13
6	8	13
1	8	8
7	9	14
9	9	14
1	9	10
1	9	12
13	9	13
