8
100923.0
100
0
15	1	5
12	1	2
3	1	8
17	1	10
8	1	13
5	1	13
11	1	6
18	1	8
11	1	6
10	1	11
9	1	6
8	1	14
2	1	6
20	1	6
20	1	4
17	1	15
3	1	3
11	1	4
17	2	15
1	2	3
4	2	10
8	2	2
19	2	4
15	2	10
8	2	12
17	2	9
1	2	13
10	2	15
2	2	9
16	2	4
18	3	5
19	3	11
20	3	4
19	3	15
13	3	8
4	4	4
10	4	7
7	4	13
20	4	7
8	4	15
5	4	15
6	4	9
3	4	14
2	4	5
5	5	15
2	5	13
5	5	7
8	5	14
8	5	12
7	5	15
18	6	13
1	6	14
18	6	15
20	6	9
20	6	14
6	6	8
2	7	12
1	7	12
5	7	12
19	7	9
8	7	13
19	7	10
9	8	15
13	8	8
11	8	11
5	9	9
4	9	9
20	9	9
11	9	15
1	9	10
13	9	15
1	10	12
20	10	15
18	10	11
18	10	10
12	9	8
11	10	7
15	10	7
16	8	7
20	8	7
12	9	5
9	10	5
1	6	5
10	7	5
8	6	4
20	9	4
5	9	3
4	5	2
9	8	2
3	9	2
5	5	2
12	3	2
19	4	2
12	3	2
16	9	2
5	3	2
20	10	1
14	2	1
1	3	1
12	10	1
