6
71720.0
100
0
17	1	15
14	1	5
9	1	2
11	1	14
6	1	1
2	1	2
13	1	6
10	1	9
4	1	2
2	1	5
13	1	7
20	1	8
7	2	12
14	2	12
19	2	8
11	2	13
4	2	9
7	2	5
4	2	2
9	2	9
1	2	15
10	2	5
11	3	13
7	3	15
9	3	13
13	3	12
17	3	9
16	3	3
14	3	13
7	3	7
18	3	10
17	3	9
16	3	3
20	3	5
16	3	13
8	3	6
14	3	9
8	4	14
19	4	7
17	4	15
10	4	12
5	4	5
7	4	11
16	4	6
15	4	4
1	5	5
19	5	12
20	5	5
5	5	6
20	5	13
1	6	8
3	6	9
8	6	12
13	6	11
12	7	11
3	7	10
5	7	13
8	7	11
8	8	15
15	8	15
7	8	13
1	8	12
14	9	13
15	9	11
12	9	11
12	9	12
10	10	10
1	10	13
13	10	13
19	10	12
17	9	7
16	8	7
4	7	6
19	9	6
9	7	6
17	9	5
14	5	4
16	6	4
7	6	4
15	10	3
7	6	3
20	6	3
10	5	3
14	10	3
13	4	3
3	9	3
20	4	3
2	6	2
13	9	2
12	10	2
8	7	2
12	4	2
9	8	2
4	8	2
12	4	2
5	7	1
7	4	1
6	5	1
17	2	1
2	9	1
