2
781468.0
200
0
9	1	14
2	1	11
17	1	7
11	1	14
17	1	15
11	1	4
11	1	8
8	1	9
14	1	10
14	1	2
14	1	5
5	1	14
3	1	3
4	1	5
2	1	4
13	1	15
8	1	11
18	1	12
15	1	10
5	1	1
12	1	13
8	2	12
3	2	13
20	2	13
20	2	10
18	2	14
2	2	10
3	2	7
9	2	2
12	2	8
1	2	6
13	2	10
2	2	6
12	2	5
8	2	6
5	2	11
15	2	5
10	2	15
10	2	8
10	2	3
1	2	10
16	2	4
6	2	4
14	2	13
18	3	3
5	3	14
3	3	9
4	3	3
14	3	5
17	3	9
16	3	9
4	3	10
6	3	11
9	3	5
15	3	12
2	3	9
12	3	15
13	3	7
7	3	5
1	3	10
2	3	7
5	3	4
20	3	8
20	3	8
7	3	14
4	3	4
7	3	5
13	4	8
2	4	13
14	4	7
4	4	10
7	4	9
8	4	11
3	4	6
19	4	10
13	4	15
19	4	14
17	5	9
10	5	10
12	5	9
15	5	13
1	5	7
2	6	13
17	6	10
18	6	11
15	6	8
2	6	13
6	6	13
15	6	8
2	6	13
2	6	11
4	6	9
3	6	11
18	6	15
12	6	8
12	7	10
5	7	14
14	7	11
1	7	14
20	7	11
8	7	10
5	7	9
7	7	12
5	7	14
11	7	14
15	7	10
20	8	14
3	8	8
13	8	14
13	8	10
20	8	10
15	8	13
14	8	12
17	8	12
4	8	13
6	8	10
15	8	11
17	8	11
3	8	9
13	8	9
13	8	10
16	9	9
8	9	15
19	9	12
5	9	12
10	9	15
3	9	13
2	9	12
16	9	15
19	9	10
13	9	14
11	9	13
1	9	9
1	10	10
14	10	15
15	10	11
16	10	13
11	10	13
15	10	13
16	10	9
17	9	7
9	8	7
5	9	7
7	8	6
3	7	6
1	8	6
7	7	6
15	9	6
5	10	6
5	8	6
19	9	6
10	10	6
19	7	6
15	8	6
8	9	5
16	6	5
15	10	5
20	10	4
19	9	4
20	5	4
19	9	4
8	7	4
8	8	4
6	7	4
17	8	3
5	7	3
6	6	3
17	5	3
4	10	3
6	7	3
18	8	3
3	5	3
3	5	3
14	7	3
5	8	2
19	6	2
13	3	2
8	4	2
3	3	2
17	9	2
18	7	2
10	8	2
6	9	2
13	8	2
5	2	1
15	8	1
9	9	1
19	7	1
12	2	1
18	10	1
18	9	1
6	5	1
20	4	1
2	8	1
20	4	1
6	6	1
7	3	1
6	7	1
5	4	1
7	8	1
