2
5753045.0
500
0
2	1	8
7	1	1
17	1	14
15	1	8
18	1	12
8	1	2
19	1	15
4	1	5
8	1	8
11	1	3
5	1	11
1	1	6
6	1	4
2	1	6
5	1	2
18	1	12
11	1	5
16	1	15
1	1	1
19	1	3
1	1	3
10	1	8
3	1	3
9	1	2
18	1	4
10	1	4
2	1	5
19	1	6
3	1	5
12	1	12
14	1	13
10	1	2
20	1	8
12	1	7
16	1	13
10	1	12
11	1	7
16	1	13
17	1	9
20	1	1
17	1	5
6	1	15
7	1	10
19	1	11
12	1	13
20	1	8
14	1	4
11	1	11
9	1	2
15	2	6
17	2	7
19	2	4
20	2	5
13	2	15
5	2	2
5	2	8
10	2	12
1	2	6
12	2	8
17	2	9
2	2	9
15	2	11
6	2	10
14	2	13
20	2	6
1	2	12
13	2	15
3	2	12
18	2	12
15	2	4
18	2	2
2	2	14
20	2	5
6	2	13
6	2	13
20	2	7
16	2	14
6	2	9
14	2	11
1	2	12
2	2	8
4	2	10
16	2	13
11	2	13
13	2	14
15	2	14
2	2	13
8	2	12
10	2	9
12	2	15
13	2	9
13	2	6
10	2	10
16	2	5
13	2	5
20	2	2
5	2	14
12	2	8
9	2	11
2	3	11
16	3	9
9	3	4
6	3	12
13	3	15
10	3	4
8	3	10
7	3	7
9	3	9
3	3	9
17	3	10
4	3	4
12	3	14
11	3	3
11	3	3
15	3	15
15	3	3
19	3	15
7	3	13
20	3	3
10	3	11
2	3	13
13	3	3
2	3	13
11	3	12
14	3	13
19	3	11
1	3	10
13	3	11
12	3	4
4	3	6
14	3	14
6	3	14
8	3	8
2	3	5
3	3	13
16	3	7
20	3	9
16	3	8
9	3	13
11	3	11
19	3	9
11	3	13
20	3	8
17	4	10
19	4	13
2	4	15
14	4	13
6	4	8
14	4	6
19	4	5
19	4	12
5	4	14
4	4	8
16	4	12
5	4	11
4	4	9
17	4	10
8	4	8
1	4	11
16	4	7
19	4	4
9	4	6
8	4	9
4	4	12
1	4	13
18	4	5
7	4	14
12	4	11
14	4	15
11	4	13
15	4	10
2	4	7
17	4	14
8	4	11
10	4	7
11	4	12
12	4	12
14	4	5
12	4	9
8	4	8
2	4	9
10	4	6
12	4	5
13	4	6
19	4	10
18	4	6
18	4	15
8	4	14
8	4	5
5	4	12
3	5	7
18	5	5
4	5	8
11	5	10
15	5	13
19	5	8
8	5	9
1	5	14
12	5	9
18	5	15
8	5	12
2	5	9
5	5	7
11	5	10
10	5	15
2	5	11
7	5	8
4	5	8
5	5	5
10	5	14
5	5	5
2	5	14
14	5	13
6	5	14
9	5	15
12	5	9
12	5	12
10	5	13
18	5	8
20	5	11
11	5	9
12	5	8
12	5	14
15	5	12
1	5	11
17	5	15
13	5	15
2	5	7
1	5	5
13	5	11
3	6	13
7	6	7
5	6	11
15	6	7
16	6	11
7	6	8
16	6	13
10	6	7
12	6	6
11	6	14
15	6	13
11	6	15
17	6	8
20	6	14
13	6	8
3	6	13
6	6	13
9	6	7
3	6	15
19	6	7
8	6	8
2	6	6
20	6	10
3	6	12
16	6	8
14	6	15
11	6	14
10	6	12
18	6	15
16	6	12
20	6	12
18	7	13
11	7	13
9	7	9
12	7	7
18	7	10
8	7	11
2	7	7
19	7	11
17	7	9
5	7	10
1	7	12
19	7	13
3	7	15
11	7	11
18	7	8
5	7	15
9	7	9
3	7	12
8	7	13
17	7	8
17	7	9
19	7	10
14	7	13
8	7	15
19	7	10
19	7	9
2	7	15
12	7	7
11	7	14
10	8	13
5	8	12
9	8	11
18	8	8
10	8	15
5	8	8
5	8	13
3	8	13
6	8	14
11	8	11
13	8	13
13	8	13
11	8	15
7	8	10
15	8	14
9	8	11
14	8	11
11	8	15
5	8	9
3	8	11
10	8	13
11	8	9
14	8	13
5	8	14
10	8	14
1	8	14
7	8	9
17	8	8
8	8	8
6	8	11
20	8	10
4	8	15
19	8	10
14	8	9
10	9	9
3	9	11
12	9	11
1	9	9
5	9	14
7	9	13
2	9	12
9	9	13
8	9	13
19	9	9
20	9	15
8	9	12
2	9	12
13	9	15
4	9	10
3	9	13
18	9	10
15	9	12
18	9	13
4	9	13
12	9	15
6	10	11
1	10	13
10	10	11
14	10	15
2	10	12
18	10	12
14	10	14
19	10	10
4	10	14
9	10	13
6	10	15
10	10	15
12	10	12
4	10	9
9	10	9
15	10	9
14	10	8
14	10	8
18	10	8
7	10	8
15	10	8
10	9	7
14	9	7
15	10	7
4	8	7
14	10	7
15	9	7
17	9	7
4	8	7
12	10	6
17	7	6
10	10	6
9	7	6
20	10	6
16	8	6
11	7	6
19	7	6
19	9	6
8	9	6
1	8	6
4	8	6
4	10	6
15	8	6
2	6	5
4	7	5
8	6	5
19	9	5
1	6	5
16	8	5
13	9	5
3	10	5
1	9	5
13	9	5
5	7	5
13	10	5
6	10	5
3	8	5
4	10	5
7	9	4
6	6	4
18	9	4
1	7	4
17	9	4
4	7	4
10	5	4
13	9	4
17	8	4
14	6	4
17	10	4
3	8	4
14	10	4
4	9	4
20	5	4
7	9	4
11	8	4
7	8	4
19	10	4
2	8	4
7	9	3
20	10	3
3	4	3
19	6	3
2	10	3
2	6	3
11	5	3
12	6	3
13	8	3
19	8	3
3	9	3
20	6	3
15	7	3
12	5	3
20	5	3
17	10	3
5	8	3
4	7	3
12	5	3
6	4	3
20	9	3
1	7	2
3	7	2
14	7	2
2	3	2
11	6	2
8	6	2
3	9	2
1	7	2
5	5	2
6	8	2
5	10	2
18	7	2
19	4	2
5	6	2
20	5	2
2	8	2
17	9	2
20	5	2
20	6	2
19	3	2
18	10	2
17	7	2
14	3	2
4	8	2
2	4	2
8	4	2
5	4	2
2	10	1
14	10	1
12	10	1
20	2	1
20	6	1
15	9	1
16	2	1
17	4	1
10	5	1
18	2	1
15	2	1
10	6	1
18	2	1
5	8	1
11	5	1
10	10	1
17	4	1
10	9	1
12	2	1
12	7	1
12	3	1
7	6	1
13	4	1
8	7	1
20	8	1
13	5	1
13	8	1
14	8	1
10	9	1
